time	V(a,b)	V(a,n)	V(b,n)	V(c,n)	I(Ra)	I(Rla)
1.687884000000000e-002	7.635015e+001	1.306675e+002	5.431731e+001	-1.849848e+002	9.999289e+000	7.135600e+000
1.688468000000001e-002	7.797968e+001	1.323643e+002	5.438462e+001	-1.867489e+002	9.999281e+000	7.120115e+000
1.689052000000001e-002	7.963123e+001	1.340711e+002	5.443986e+001	-1.885109e+002	9.999272e+000	7.105387e+000
1.689636000000002e-002	8.130482e+001	1.357878e+002	5.448303e+001	-1.902709e+002	9.999263e+000	7.091415e+000
1.690220000000002e-002	8.300043e+001	1.375146e+002	5.451412e+001	-1.920287e+002	9.999254e+000	7.078201e+000
1.690804000000003e-002	8.471807e+001	1.392512e+002	5.453315e+001	-1.937844e+002	9.999246e+000	7.065743e+000
1.691388000000003e-002	8.645775e+001	1.409978e+002	5.454010e+001	-1.955379e+002	9.999237e+000	7.054043e+000
1.695484000000007e-002	9.891119e+001	1.533425e+002	5.443130e+001	-2.077738e+002	9.999176e+000	6.982090e+000
1.697699999999999e-002	1.058514e+002	1.600989e+002	5.424745e+001	-2.143463e+002	9.999143e+000	6.951165e+000
1.697710000000000e-002	1.058836e+002	1.601297e+002	5.424608e+001	-2.143757e+002	9.999142e+000	6.951062e+000
1.697730000000000e-002	1.059141e+002	1.601574e+002	5.424326e+001	-2.144006e+002	8.332493e+000	6.950856e+000
1.697770000000000e-002	1.058307e+002	1.600683e+002	5.423763e+001	-2.143059e+002	2.142085e+000	6.950444e+000
1.697799999999999e-002	1.056674e+002	1.599007e+002	5.423338e+001	-2.141341e+002	-7.480696e-004	6.950134e+000
1.698999999999999e-002	9.743954e+001	1.514840e+002	5.404449e+001	-2.055285e+002	-7.140255e-004	6.935233e+000
1.699009999999999e-002	9.737122e+001	1.514140e+002	5.404277e+001	-2.054567e+002	-7.137418e-004	6.935089e+000
1.699030000000000e-002	9.726837e+001	1.513077e+002	5.403932e+001	-2.053470e+002	1.665937e+000	6.934798e+000
1.699070000000000e-002	9.720737e+001	1.512397e+002	5.403236e+001	-2.052721e+002	7.856351e+000	6.934217e+000
1.699099999999999e-002	9.726239e+001	1.512895e+002	5.402715e+001	-2.053167e+002	9.999187e+000	6.933782e+000
1.700528571428571e-002	1.020112e+002	1.557406e+002	5.372931e+001	-2.094699e+002	9.999164e+000	6.916428e+000
1.701957142857142e-002	1.068115e+002	1.602031e+002	5.339158e+001	-2.135947e+002	9.999142e+000	6.901949e+000
1.703385714285714e-002	1.116631e+002	1.646771e+002	5.301396e+001	-2.176911e+002	9.999120e+000	6.890345e+000
1.704814285714285e-002	1.165662e+002	1.691626e+002	5.259646e+001	-2.217591e+002	9.999098e+000	6.881614e+000
1.706242857142857e-002	1.215206e+002	1.736597e+002	5.213906e+001	-2.257987e+002	9.999076e+000	6.875759e+000
1.707671428571428e-002	1.265265e+002	1.781682e+002	5.164177e+001	-2.298100e+002	9.999054e+000	6.872777e+000
1.709100000000000e-002	1.315837e+002	1.826883e+002	5.110460e+001	-2.337928e+002	9.999032e+000	6.872670e+000
1.709110000000000e-002	1.316193e+002	1.827198e+002	5.110054e+001	-2.338204e+002	9.999032e+000	6.872690e+000
1.709130000000000e-002	1.316229e+002	1.827492e+002	5.112630e+001	-2.338755e+002	8.332436e+000	6.872731e+000
1.709170000000000e-002	1.313408e+002	1.826632e+002	5.132239e+001	-2.339856e+002	2.142219e+000	6.872811e+000
1.709200000000000e-002	1.309278e+002	1.824980e+002	5.157021e+001	-2.340682e+002	-5.474936e-004	6.872870e+000
1.709428571428571e-002	1.271257e+002	1.809110e+002	5.378526e+001	-2.346963e+002	-5.427326e-004	6.873124e+000
1.709657142857143e-002	1.233247e+002	1.793240e+002	5.599925e+001	-2.353233e+002	-5.379716e-004	6.873226e+000
1.709885714285714e-002	1.195249e+002	1.777370e+002	5.821217e+001	-2.359492e+002	-5.332108e-004	6.873177e+000
1.710114285714285e-002	1.157261e+002	1.761501e+002	6.042404e+001	-2.365742e+002	-5.284501e-004	6.872976e+000
1.710342857142857e-002	1.119284e+002	1.745632e+002	6.263484e+001	-2.371981e+002	-5.236895e-004	6.872624e+000
1.710571428571428e-002	1.081318e+002	1.729764e+002	6.484458e+001	-2.378209e+002	-5.189290e-004	6.872120e+000
1.710800000000000e-002	1.043363e+002	1.713895e+002	6.705325e+001	-2.384428e+002	-5.141686e-004	6.871464e+000
1.710810000000000e-002	1.041703e+002	1.713201e+002	6.714983e+001	-2.384699e+002	-5.139601e-004	6.871428e+000
1.710830000000001e-002	1.038722e+002	1.711813e+002	6.730910e+001	-2.384904e+002	-5.645361e-004	6.871353e+000
1.710870000000000e-002	1.034206e+002	1.709036e+002	6.748303e+001	-2.383867e+002	-7.530377e-004	6.871200e+000
1.710900000000000e-002	1.031827e+002	1.706954e+002	6.751271e+001	-2.382081e+002	-8.178074e-004	6.871083e+000
1.711842857142857e-002	9.708866e+001	1.641549e+002	6.706620e+001	-2.312211e+002	-7.907521e-004	6.864359e+000
1.712785714285714e-002	9.102517e+001	1.576252e+002	6.660000e+001	-2.242252e+002	-7.637008e-004	6.855194e+000
1.713728571428571e-002	8.499221e+001	1.511063e+002	6.611410e+001	-2.172205e+002	-7.366535e-004	6.843590e+000
1.714671428571428e-002	7.898978e+001	1.445983e+002	6.560851e+001	-2.102068e+002	-7.096101e-004	6.829547e+000
1.715614285714285e-002	7.301789e+001	1.381011e+002	6.508323e+001	-2.031844e+002	-6.825708e-004	6.813063e+000
1.716557142857143e-002	6.707652e+001	1.316148e+002	6.453825e+001	-1.961530e+002	-6.555354e-004	6.794140e+000
1.717500000000000e-002	6.116568e+001	1.251393e+002	6.397357e+001	-1.891128e+002	-6.285040e-004	6.772777e+000
1.717510000000000e-002	6.110344e+001	1.250708e+002	6.396738e+001	-1.890382e+002	-6.282181e-004	6.772522e+000
1.717530000000000e-002	6.094522e+001	1.249340e+002	6.398878e+001	-1.889228e+002	-5.855593e-004	6.772011e+000
1.717570000000000e-002	6.048425e+001	1.246604e+002	6.417616e+001	-1.888365e+002	-4.281620e-004	6.770985e+000
1.717600000000000e-002	6.003777e+001	1.244552e+002	6.441743e+001	-1.888726e+002	-3.733658e-004	6.770214e+000
1.717885714285714e-002	5.538010e+001	1.225034e+002	6.712328e+001	-1.896267e+002	-3.675101e-004	6.762592e+000
1.718171428571428e-002	5.072634e+001	1.205535e+002	6.982719e+001	-1.903807e+002	-3.616604e-004	6.754765e+000
1.718457142857143e-002	4.607648e+001	1.186057e+002	7.252917e+001	-1.911348e+002	-3.558167e-004	6.746732e+000
1.718742857142857e-002	4.143053e+001	1.166597e+002	7.522920e+001	-1.918890e+002	-3.499788e-004	6.738493e+000
1.719028571428572e-002	3.678849e+001	1.147158e+002	7.792730e+001	-1.926431e+002	-3.441470e-004	6.730049e+000
1.719314285714286e-002	3.215035e+001	1.127738e+002	8.062345e+001	-1.933973e+002	-3.383210e-004	6.721400e+000
1.719600000000000e-002	2.751611e+001	1.108338e+002	8.331767e+001	-1.941514e+002	-3.325010e-004	6.712544e+000
1.719610000000001e-002	2.735413e+001	1.107660e+002	8.341185e+001	-1.941778e+002	-3.322976e-004	6.712225e+000
1.719630000000001e-002	2.709781e+001	1.106642e+002	8.356641e+001	-1.942306e+002	1.666283e+000	6.711587e+000
1.719670000000001e-002	2.687442e+001	1.106053e+002	8.373088e+001	-1.943362e+002	7.856569e+000	6.710310e+000
1.719700000000000e-002	2.690845e+001	1.106619e+002	8.375346e+001	-1.944154e+002	9.999360e+000	6.709352e+000
1.721085714285715e-002	3.258335e+001	1.153264e+002	8.274301e+001	-1.980694e+002	9.999338e+000	6.669060e+000
1.722471428571429e-002	3.834298e+001	1.200275e+002	8.168457e+001	-2.017121e+002	9.999316e+000	6.632018e+000
1.723857142857143e-002	4.418732e+001	1.247654e+002	8.057813e+001	-2.053436e+002	9.999293e+000	6.598225e+000
1.725242857142858e-002	5.011639e+001	1.295401e+002	7.942370e+001	-2.089638e+002	9.999270e+000	6.567681e+000
1.726628571428572e-002	5.613018e+001	1.343515e+002	7.822128e+001	-2.125727e+002	9.999247e+000	6.540386e+000
1.728014285714286e-002	6.222869e+001	1.391996e+002	7.697086e+001	-2.161704e+002	9.999224e+000	6.516341e+000
1.729400000000000e-002	6.841193e+001	1.440844e+002	7.567245e+001	-2.197568e+002	9.999201e+000	6.495544e+000
1.729410000000001e-002	6.845700e+001	1.441198e+002	7.566277e+001	-2.197825e+002	9.999201e+000	6.495420e+000
1.729430000000000e-002	6.851340e+001	1.441567e+002	7.564333e+001	-2.198000e+002	8.332546e+000	6.495173e+000
1.729470000000000e-002	6.848160e+001	1.440860e+002	7.560443e+001	-2.196905e+002	2.142114e+000	6.494678e+000
1.729499999999999e-002	6.835706e+001	1.439323e+002	7.557524e+001	-2.195076e+002	-7.268801e-004	6.494306e+000
1.730899999999999e-002	6.057355e+001	1.347613e+002	7.418771e+001	-2.089490e+002	-6.874205e-004	6.473824e+000
1.730909999999999e-002	6.051822e+001	1.346958e+002	7.417763e+001	-2.088735e+002	-6.871387e-004	6.473656e+000
1.730930000000000e-002	6.044144e+001	1.345989e+002	7.415747e+001	-2.087563e+002	1.665969e+000	6.473319e+000
1.730970000000000e-002	6.043253e+001	1.345496e+002	7.411708e+001	-2.086667e+002	7.856407e+000	6.472644e+000
1.730999999999999e-002	6.052661e+001	1.346134e+002	7.408679e+001	-2.087002e+002	9.999249e+000	6.472138e+000
1.732314285714285e-002	6.660354e+001	1.393227e+002	7.271916e+001	-2.120419e+002	9.999227e+000	6.453297e+000
1.733628571428571e-002	7.272334e+001	1.440445e+002	7.132115e+001	-2.153656e+002	9.999205e+000	6.437266e+000
1.734942857142857e-002	7.888602e+001	1.487788e+002	6.989276e+001	-2.186716e+002	9.999183e+000	6.424044e+000
1.736257142857143e-002	8.509156e+001	1.535256e+002	6.843400e+001	-2.219596e+002	9.999161e+000	6.413632e+000
1.737571428571428e-002	9.133998e+001	1.582848e+002	6.694486e+001	-2.252297e+002	9.999139e+000	6.406030e+000
1.738885714285714e-002	9.763126e+001	1.630566e+002	6.542535e+001	-2.284820e+002	9.999116e+000	6.401237e+000
1.740200000000000e-002	1.039654e+002	1.678409e+002	6.387546e+001	-2.317164e+002	9.999094e+000	6.399253e+000
1.740210000000000e-002	1.040138e+002	1.678772e+002	6.386348e+001	-2.317407e+002	9.999094e+000	6.399261e+000
1.740230000000001e-002	1.040428e+002	1.679161e+002	6.387334e+001	-2.317895e+002	8.332494e+000	6.399276e+000
1.740270000000001e-002	1.038117e+002	1.678493e+002	6.403760e+001	-2.318869e+002	2.142267e+000	6.399306e+000
1.740300000000000e-002	1.034370e+002	1.676985e+002	6.426155e+001	-2.319600e+002	-5.030955e-004	6.399328e+000
1.740700000000000e-002	9.729365e+001	1.651126e+002	6.781897e+001	-2.329316e+002	-4.953376e-004	6.399091e+000
1.741100000000000e-002	9.115388e+001	1.625272e+002	7.137336e+001	-2.339006e+002	-4.875813e-004	6.398423e+000
1.741500000000000e-002	8.501763e+001	1.599423e+002	7.492471e+001	-2.348671e+002	-4.798266e-004	6.397324e+000
1.741900000000000e-002	7.888492e+001	1.573579e+002	7.847303e+001	-2.358310e+002	-4.720734e-004	6.395794e+000
1.742300000000000e-002	7.275574e+001	1.547740e+002	8.201831e+001	-2.367924e+002	-4.643217e-004	6.393833e+000
1.742700000000000e-002	6.663009e+001	1.521906e+002	8.556055e+001	-2.377512e+002	-4.565717e-004	6.391442e+000
1.743100000000000e-002	6.050797e+001	1.496077e+002	8.909976e+001	-2.387075e+002	-4.488231e-004	6.388619e+000
1.743110000000001e-002	6.035507e+001	1.495432e+002	8.918811e+001	-2.387313e+002	-4.486293e-004	6.388536e+000
1.743130000000001e-002	6.008313e+001	1.494141e+002	8.933099e+001	-2.387451e+002	-5.029397e-004	6.388370e+000
1.743170000000001e-002	5.968387e+001	1.491560e+002	8.947214e+001	-2.386281e+002	-7.052517e-004	6.388033e+000
1.743200000000000e-002	5.948520e+001	1.489624e+002	8.947722e+001	-2.384396e+002	-7.748042e-004	6.387779e+000
1.748800000000000e-002	3.109500e+001	1.130546e+002	8.195958e+001	-1.950142e+002	-6.161378e-004	6.292385e+000
1.748810000000001e-002	3.104559e+001	1.129910e+002	8.194543e+001	-1.949365e+002	-6.158552e-004	6.292132e+000
1.748830000000000e-002	3.091290e+001	1.128639e+002	8.195100e+001	-1.948150e+002	-5.692350e-004	6.291625e+000
1.748870000000000e-002	3.050296e+001	1.126097e+002	8.210675e+001	-1.947165e+002	-3.971216e-004	6.290607e+000
1.748899999999999e-002	3.009482e+001	1.124191e+002	8.232426e+001	-1.947434e+002	-3.372571e-004	6.289843e+000
1.750939999999973e-002	-4.555359e-001	9.952501e+001	9.998055e+001	-1.995055e+002	-2.985745e-004	6.231042e+000
1.752100000000000e-002	-1.774310e+001	9.223558e+001	1.099787e+002	-2.022143e+002	-2.767064e-004	6.193770e+000
1.752110000000000e-002	-1.789160e+001	9.217302e+001	1.100646e+002	-2.022376e+002	-2.765188e-004	6.193425e+000
1.752130000000000e-002	-1.812085e+001	9.208174e+001	1.102026e+002	-2.022843e+002	1.666341e+000	6.192736e+000
1.752170000000000e-002	-1.829010e+001	9.204379e+001	1.103339e+002	-2.023777e+002	7.856633e+000	6.191357e+000
1.752200000000000e-002	-1.821552e+001	9.211612e+001	1.103316e+002	-2.024478e+002	9.999426e+000	6.190323e+000
1.752899701011285e-002	-1.443792e+001	9.482184e+001	1.092598e+002	-2.040816e+002	9.999413e+000	6.167076e+000
1.753599402022570e-002	-1.062681e+001	9.754292e+001	1.081697e+002	-2.057127e+002	9.999401e+000	6.145143e+000
1.754299103033855e-002	-6.782197e+000	1.002794e+002	1.070616e+002	-2.073409e+002	9.999388e+000	6.124523e+000
1.754998804045140e-002	-2.904066e+000	1.030312e+002	1.059352e+002	-2.089664e+002	9.999376e+000	6.105217e+000
1.755698505056426e-002	1.007576e+000	1.057983e+002	1.047908e+002	-2.105891e+002	9.999363e+000	6.087224e+000
1.756398206067711e-002	4.952730e+000	1.085809e+002	1.036281e+002	-2.122090e+002	9.999350e+000	6.070544e+000
1.757097907078996e-002	8.931396e+000	1.113788e+002	1.024474e+002	-2.138261e+002	9.999337e+000	6.055178e+000
1.760900000000000e-002	3.068417e+001	1.266325e+002	9.594836e+001	-2.225809e+002	9.999268e+000	5.978771e+000
1.760910000000000e-002	3.074258e+001	1.266731e+002	9.593056e+001	-2.226037e+002	9.999268e+000	5.978627e+000
1.760930000000001e-002	3.082559e+001	1.267205e+002	9.589494e+001	-2.226155e+002	8.332606e+000	5.978340e+000
1.760970000000001e-002	3.084708e+001	1.266708e+002	9.582368e+001	-2.224944e+002	2.142152e+000	5.977765e+000
1.761000000000000e-002	3.076245e+001	1.265327e+002	9.577023e+001	-2.223029e+002	-6.976711e-004	5.977334e+000
1.762799999999999e-002	2.316821e+001	1.156901e+002	9.252190e+001	-2.082120e+002	-6.478046e-004	5.946797e+000
1.762809999999999e-002	2.312643e+001	1.156301e+002	9.250362e+001	-2.081337e+002	-6.475278e-004	5.946602e+000
1.762830000000000e-002	2.307666e+001	1.155437e+002	9.246709e+001	-2.080108e+002	1.666015e+000	5.946211e+000
1.762870000000000e-002	2.312173e+001	1.155157e+002	9.239400e+001	-2.079097e+002	7.856476e+000	5.945430e+000
1.762899999999999e-002	2.325632e+001	1.155955e+002	9.233917e+001	-2.079347e+002	9.999327e+000	5.944844e+000
1.764085714285714e-002	3.033552e+001	1.204769e+002	9.014137e+001	-2.106183e+002	9.999305e+000	5.924851e+000
1.765271428571428e-002	3.744920e+001	1.253712e+002	8.792197e+001	-2.132931e+002	9.999283e+000	5.907488e+000
1.766457142857142e-002	4.459737e+001	1.302783e+002	8.568098e+001	-2.159593e+002	9.999261e+000	5.892754e+000
1.767642857142856e-002	5.178002e+001	1.351984e+002	8.341839e+001	-2.186168e+002	9.999238e+000	5.880650e+000
1.768828571428571e-002	5.899716e+001	1.401314e+002	8.113421e+001	-2.212655e+002	9.999216e+000	5.871175e+000
1.770014285714285e-002	6.624878e+001	1.450772e+002	7.882844e+001	-2.239056e+002	9.999193e+000	5.864330e+000
1.771199999999999e-002	7.353488e+001	1.500359e+002	7.650107e+001	-2.265370e+002	9.999170e+000	5.860114e+000
1.771210000000000e-002	7.359647e+001	1.500778e+002	7.648131e+001	-2.265591e+002	9.999170e+000	5.860103e+000
1.771230000000000e-002	7.365195e+001	1.501276e+002	7.647562e+001	-2.266032e+002	8.332566e+000	5.860080e+000
1.771270000000000e-002	7.347375e+001	1.500825e+002	7.660876e+001	-2.266913e+002	2.142325e+000	5.860035e+000
1.771299999999999e-002	7.313861e+001	1.499480e+002	7.680942e+001	-2.267574e+002	-4.498440e-004	5.860001e+000
1.771885714285714e-002	6.491921e+001	1.464815e+002	8.156230e+001	-2.280438e+002	-4.394443e-004	5.858283e+000
1.772471428571428e-002	5.670765e+001	1.430170e+002	8.630931e+001	-2.293263e+002	-4.290506e-004	5.855747e+000
1.773057142857142e-002	4.850394e+001	1.395544e+002	9.105045e+001	-2.306049e+002	-4.186628e-004	5.852392e+000
1.773642857142856e-002	4.030808e+001	1.360938e+002	9.578572e+001	-2.318796e+002	-4.082810e-004	5.848219e+000
1.774228571428571e-002	3.212006e+001	1.326352e+002	1.005151e+002	-2.331504e+002	-3.979052e-004	5.843228e+000
1.774814285714285e-002	2.393988e+001	1.291785e+002	1.052387e+002	-2.344172e+002	-3.875353e-004	5.837419e+000
1.775399999999999e-002	1.576755e+001	1.257239e+002	1.099563e+002	-2.356802e+002	-3.771714e-004	5.830791e+000
1.775410000000000e-002	1.562827e+001	1.256649e+002	1.100367e+002	-2.357016e+002	-3.769948e-004	5.830662e+000
1.775430000000000e-002	1.538358e+001	1.255471e+002	1.101636e+002	-2.357107e+002	-4.342987e-004	5.830401e+000
1.775470000000000e-002	1.503885e+001	1.253116e+002	1.102727e+002	-2.355843e+002	-6.476615e-004	5.829878e+000
1.775499999999999e-002	1.488110e+001	1.251349e+002	1.102538e+002	-2.353887e+002	-7.210474e-004	5.829484e+000
1.780000000000000e-002	-1.870575e+000	9.881271e+001	1.006833e+002	-1.994960e+002	-5.966177e-004	5.742615e+000
1.780030000000001e-002	-1.979095e+000	9.863870e+001	1.006178e+002	-1.992565e+002	-5.957907e-004	5.741856e+000
1.780054089594574e-002	-2.099335e+000	9.849899e+001	1.005983e+002	-1.990973e+002	-5.263641e-004	5.741245e+000
1.780082434284630e-002	-2.340027e+000	9.833463e+001	1.006747e+002	-1.990093e+002	-3.523238e-004	5.740524e+000
1.780100000000000e-002	-2.553772e+000	9.823276e+001	1.007865e+002	-1.990193e+002	-2.946979e-004	5.740077e+000
1.780728571428571e-002	-1.115563e+001	9.459814e+001	1.057538e+002	-2.003519e+002	-2.837941e-004	5.723055e+000
1.781357142857143e-002	-1.973717e+001	9.097384e+001	1.107110e+002	-2.016848e+002	-2.729213e-004	5.705213e+000
1.781985714285714e-002	-2.829839e+001	8.735985e+001	1.156582e+002	-2.030181e+002	-2.620794e-004	5.686549e+000
1.782614285714286e-002	-3.683929e+001	8.375619e+001	1.205955e+002	-2.043517e+002	-2.512684e-004	5.667065e+000
1.783242857142857e-002	-4.535988e+001	8.016284e+001	1.255227e+002	-2.056856e+002	-2.404884e-004	5.646760e+000
1.783871428571428e-002	-5.386014e+001	7.657982e+001	1.304400e+002	-2.070198e+002	-2.297393e-004	5.625634e+000
1.784500000000000e-002	-6.234009e+001	7.300711e+001	1.353472e+002	-2.083543e+002	-2.190211e-004	5.603687e+000
1.784510000000000e-002	-6.247452e+001	7.295050e+001	1.354250e+002	-2.083755e+002	-2.188511e-004	5.603323e+000
1.784530000000001e-002	-6.267566e+001	7.287117e+001	1.355468e+002	-2.084180e+002	1.666401e+000	5.602595e+000
1.784570000000001e-002	-6.278870e+001	7.285706e+001	1.356458e+002	-2.085028e+002	7.856701e+000	5.601140e+000
1.784600000000000e-002	-6.267194e+001	7.294728e+001	1.356192e+002	-2.085665e+002	9.999496e+000	5.600048e+000
1.785714285714286e-002	-5.504226e+001	7.794291e+001	1.329852e+002	-2.109281e+002	9.999474e+000	5.562897e+000
1.786828571428572e-002	-4.735148e+001	8.296632e+001	1.303178e+002	-2.132841e+002	9.999452e+000	5.528462e+000
1.787942857142857e-002	-3.959962e+001	8.801749e+001	1.276171e+002	-2.156346e+002	9.999430e+000	5.496742e+000
1.789057142857143e-002	-3.178666e+001	9.309644e+001	1.248831e+002	-2.179796e+002	9.999407e+000	5.467737e+000
1.790171428571428e-002	-2.391261e+001	9.820317e+001	1.221158e+002	-2.203190e+002	9.999384e+000	5.441448e+000
1.791285714285714e-002	-1.597747e+001	1.033377e+002	1.193151e+002	-2.226528e+002	9.999361e+000	5.417873e+000
1.792400000000000e-002	-7.981232e+000	1.084999e+002	1.164812e+002	-2.249811e+002	9.999338e+000	5.397014e+000
1.792410000000000e-002	-7.909027e+000	1.085464e+002	1.164555e+002	-2.250019e+002	9.999338e+000	5.396855e+000
1.792430000000000e-002	-7.798462e+000	1.086056e+002	1.164041e+002	-2.250096e+002	8.332670e+000	5.396538e+000
1.792470000000000e-002	-7.721832e+000	1.085793e+002	1.163011e+002	-2.248805e+002	2.142191e+000	5.395904e+000
1.792500000000000e-002	-7.765106e+000	1.084589e+002	1.162240e+002	-2.246828e+002	-6.662833e-004	5.395428e+000
1.794799999999999e-002	-1.427164e+001	9.597050e+001	1.102421e+002	-2.062127e+002	-6.043666e-004	5.352255e+000
1.794810000000000e-002	-1.429944e+001	9.591644e+001	1.102159e+002	-2.061323e+002	-6.040977e-004	5.352038e+000
1.794830000000000e-002	-1.432120e+001	9.584215e+001	1.101633e+002	-2.060055e+002	1.666065e+000	5.351605e+000
1.794870000000000e-002	-1.422000e+001	9.583820e+001	1.100582e+002	-2.058964e+002	7.856548e+000	5.350739e+000
1.794899999999999e-002	-1.404337e+001	9.593599e+001	1.099794e+002	-2.059153e+002	9.999408e+000	5.350090e+000
1.795336847859706e-002	-1.083724e+001	9.799076e+001	1.088280e+002	-2.068188e+002	9.999399e+000	5.340982e+000
1.795773695719412e-002	-7.623066e+000	1.000493e+002	1.076724e+002	-2.077217e+002	9.999389e+000	5.332487e+000
1.796210543579118e-002	-4.400843e+000	1.021117e+002	1.065125e+002	-2.086243e+002	9.999380e+000	5.324606e+000
